question,answer,question_type,page
Mete Han ile ilgili verilen bilgilerden hangisi yanlıştır?,"Metinde Mete Han ile ilgili hangi öğrencinin yanlış bilgi verdiği sorulmaktadır; ancak, Lale'nin verdiği bilgiye dair bir detay bulunmamaktadır, bu nedenle soru metinde eksiktir.",Analitik,60
Türklerin öldükten sonra yaşamın devam edeceğine inanmaları neye sebep olmuştur?,"Türklerin öldükten sonra yaşamın devam edeceğine inanmaları, ölülerin mezarlarına eşyalarının da konulmasına sebep olmuştur.",Nedensel,60
Turan taktiği nedir ve Türkler tarafından neden kullanılmıştır?,"Turan taktiği, savaşlarda sahte geri çekilme taktiğidir ve Türkler tarafından kullanılmıştır.",Kavramsal,60
Türkler hangi döneme kadar taşınabilir eserler yapmıştır?,"Türkler, Uygurlar dönemine kadar taşınabilir eserler (hançer, kemer, at koşum takımları) yapmışlardır.",Olgusal,60
Ülkeyi hanedan üyelerinin ortak malı saymak ne anlama gelir?,"Ülkeyi hanedan üyelerinin ortak malı saymak, ülke yönetiminde hanedan üyelerinin söz sahibi olduğu anlamına gelir.",Kavramsal,60
"Hz. Muhammed, Bedir Savaşı'ndan sonra esirleri nasıl serbest bırakmıştır?","Hz. Muhammed, Bedir Savaşı'ndan sonra esir olan Mekkeli müşriklerden okuma-yazma bilenleri, on Müslümana okuma-yazma öğretmeleri şartıyla serbest bırakmıştır.",Yöntemsel,60
Hz. Muhammed'in esirleri serbest bırakma şartı ile neye önem verdiği vurgulanmaktadır?,Hz. Muhammed'in esirleri serbest bırakma şartı ile eğitime verdiği önem vurgulanmaktadır.,Yansıtıcı,60
Tabloda verilen fetihler ve halifeler arasındaki eşleştirmelerden hangisi doğrudur?,"Soru, tablodaki eşleştirmelerden hangisinin doğru olduğunu sormaktadır, ancak tablo bilgisi verilmemiştir. Bu nedenle soru eksiktir.",Analitik,60
Kıbrıs'ın fethi hangi halife döneminde gerçekleşmiştir?,Metinde Kıbrıs'ın fethinin Hz. Ebubekir döneminde gerçekleştiği bilgisi verilmiştir.,Olgusal,60
Hz. Ömer döneminde hangi bölgeler fethedilmiştir?,"Hz. Ömer döneminde Kudüs, Suriye-Filistin ve İran fethedilmiştir.",Olgusal,60
Devlet merkezinin Medine'den Kufe'ye taşınması hangi halife döneminde olmuştur?,Metinde devlet merkezinin Medine'den Kufe'ye taşınmasının Hz. Osman döneminde olduğu bilgisi verilmiştir.,Olgusal,60
Gazneliler Devleti nerede kurulmuştur?,"Gazneliler, Horasan, Afganistan ve Kuzey Hindistan'da kurulmuştur.",Olgusal,61
Gaznelilerin başkenti neresidir?,Gaznelilerin başkenti Gazne'dir.,Olgusal,61
Gazneli Mahmud'un Abbasi Halifesi adına hutbe okutmasının önemi nedir?,"Gazneli Mahmud'un Abbasi Halifesi adına hutbe okutması, devletin en parlak dönemini yaşamasına katkıda bulunmuştur ve İslam dünyasında meşruiyetini artırmıştır.",Kavramsal,61
Gazneli Mahmud hangi unvanı ilk kullanan Türk hükümdarıdır?,"Gazneli Mahmud, Türk hükümdarları arasında ""sultan"" unvanını ilk kullanan kişidir.",Olgusal,61
Gazneli Mahmud'un Hindistan'a yaptığı seferlerin amacı neydi?,"Gazneli Mahmud'un Hindistan'a yaptığı seferlerin amacı, bölgede İslamiyet'in yayılmasını sağlamaktı.",Nedensel,61
Büyük Selçuklu Devleti'ni kuran ve Pasinler Savaşı'nı kazanan Türk hükümdarı kimdir?,Büyük Selçuklu Devleti'ni kuran ve 1048'de Bizans'la yapılan Pasinler Savaşı'nı kazanan Türk hükümdarı Tuğrul Bey'dir.,Olgusal,61
Pasinler Savaşı'nın kazanılmasının sonuçları nelerdir?,Pasinler Savaşı'nın kazanılmasıyla Anadolu'nun kapıları Türklere açılmış ve Anadolu'nun Türk yurdu olma süreci başlamıştır.,Olgusal,61
Malazgirt Savaşı'nın sonuçları neler olmuştur?,"Malazgirt Savaşı sonucunda Anadolu'nun kapıları Türklere açılmış, Anadolu'nun Türk yurdu olma süreci başlamış ve Anadolu'da İslamiyet hızla yayılmaya başlamıştır.",Olgusal,61
Ticaretin ortaya çıkmasında ve yaygınlaşmasında hangi faktörler etkili olmuştur?,"Ticaretin ortaya çıkmasında ve yaygınlaşmasında ihtiyaçtan fazla üretim yapılması, paranın icat edilmesi ve ticaret yollarının yapılması etkili olmuştur.",Nedensel,61
İlk ve Orta Çağ'da ticari faaliyetlerin en aktif yapıldığı güzergahlar hangileridir?,"İlk ve Orta Çağ'da İpek Yolu ve Baharat Yolu, ticari faaliyetlerin en aktif yapıldığı güzergahlardır.",Olgusal,61
Takas usulüyle ticaret nasıl ortaya çıkmıştır?,"İhtiyacından fazla üretim yapan insanların, ihtiyaç duydukları başka ürünlerle kendi ürünlerini değiştirmesiyle takas usulüyle ticaret ortaya çıkmıştır.",Yöntemsel,61
Anadolu'da kurulan ilk Türk beylikleri hangileridir?,"Anadolu'da kurulan ilk Türk beylikleri Danişmentliler, Mengücekliler, Saltuklular ve Artuklulardır.",Listeleme,61
Danişmentliler tarafından yaptırılan eser hangisidir?,Danişmentliler tarafından yaptırılan eser Yağıbasan Medresesi'dir.,Olgusal,61
Mengücekliler tarafından yaptırılan eser hangisidir?,Mengücekliler tarafından yaptırılan eser Divriği Ulu Cami ve Darüşşifası'dır.,Olgusal,61
Saltuklular tarafından yaptırılan eser hangisidir?,Saltuklular tarafından yaptırılan eser Mama Hatun Külliyesi'dir.,Olgusal,61
Bu metnin ana teması nedir?,Metnin ana teması küresel bağlantılardır.,Olgusal,62
Bu metin hangi yayının bir parçasıdır?,Bu metin PRF Yayınları'na aittir.,Olgusal,62
Bu metin hangi sınıf düzeyine hitap etmektedir?,"Metin, 6. sınıf düzeyine hitap etmektedir.",Olgusal,62
Ünite 7'nin bu metindeki bağlamı nedir?,"Ünite 7, metnin küresel bağlantılar konusunu işleyen bir bölümünü veya modülünü temsil etmektedir.",Bağlamsal,62
"Bu metin, küresel bağlantılar kavramını neden vurgulamaktadır?","Metin, öğrencilerin dünyadaki çeşitli unsurlar arasındaki ilişkileri anlamalarını sağlamak amacıyla küresel bağlantılar kavramını vurgulamaktadır.",Kavramsal,62
Küresel bağlantılar konusunun 6. sınıf seviyesinde öğretilmesinin önemi nedir?,"Küresel bağlantılar konusunun 6. sınıf seviyesinde öğretilmesi, öğrencilerin erken yaşta dünya meselelerine duyarlı hale gelmelerini ve farklı kültürleri anlamalarını sağlamak açısından önemlidir.",Kavramsal,62
PRF Yayınları'nın bu metni yayınlama amacı ne olabilir?,"PRF Yayınları'nın bu metni yayınlama amacı, öğrencilere küresel bağlantılar konusunda eğitici materyal sunmak ve müfredatlarını desteklemektir.",Varsayımsal,62
Bu metin öğrencilere küresel bağlantılar konusunda nasıl bir bakış açısı kazandırmayı hedefliyor?,"Bu metin, öğrencilere dünyadaki olayların ve insanların birbirleriyle nasıl ilişkili olduğunu göstererek daha geniş bir bakış açısı kazandırmayı hedefliyor.",Yansıtıcı,62
Bu metinde küresel bağlantıları açıklamak için hangi yöntemler kullanılmıştır?,"Metinde küresel bağlantıları açıklamak için kullanılan yöntemler belirtilmemiştir, ancak ders kitabı içeriği olduğu için örnekler, açıklamalar ve etkinlikler içerebilir.",Yöntemsel,62
"Küresel bağlantılar kavramı, diğer sosyal bilgiler konularıyla nasıl karşılaştırılabilir?","Küresel bağlantılar kavramı, diğer sosyal bilgiler konularıyla (örneğin, tarih, coğrafya, ekonomi) entegre edilebilir ve öğrencilerin bu konular arasındaki ilişkileri anlamalarına yardımcı olabilir.",Analitik,62
"Eğer bu ünite daha üst sınıflar için hazırlanmış olsaydı, içeriği nasıl değişirdi?","Daha üst sınıflar için hazırlanmış olsaydı, içerik daha karmaşık konuları (örneğin, küresel siyaset, uluslararası ticaret, sürdürülebilirlik) ele alabilir ve daha derinlemesine analizler içerebilirdi.",Varsayımsal,62
Küresel bağlantılar kavramının temel unsurları nelerdir?,"Küresel bağlantılar kavramının temel unsurları arasında kültürler arası etkileşim, ekonomik ilişkiler, siyasi işbirliği, teknolojik gelişmeler ve çevresel sorunlar yer alır.",Listeleme,62
Bu metinden çıkarılacak ana ders nedir?,"Bu metinden çıkarılacak ana ders, dünyadaki olayların ve insanların birbirleriyle karmaşık bir şekilde bağlantılı olduğudur ve bu bağlantıları anlamanın önemi vurgulanmaktadır.",Özetleme,62
Küresel bağlantılar konusuna katılmayan bir öğrencinin olası nedenleri neler olabilir?,"Öğrenci konuyu sıkıcı veya karmaşık bulabilir, yeterli ön bilgiye sahip olmayabilir veya konunun kendi yaşamıyla ilgisini kurmakta zorlanabilir.",Spekülatif,62
Bu metnin küresel bağlantılar konusundaki etkisi ne olabilir?,"Bu metnin etkisi, öğrencilerin küresel farkındalık düzeylerini artırmak, farklı kültürlere karşı empati geliştirmelerini sağlamak ve dünyadaki sorunlara çözüm üretme becerilerini desteklemektir.",Yansıtıcı,62
Millî dış politika ilkeleri nelerdir?,"Metinde belirtilen millî dış politika ilkeleri eşitlik, akılcılık, barışçılık, gerçekçilik ve tam bağımsızlıktır.",Listeleme,63
"""Yurtta barış, dünyada barış"" ilkesi ne anlama gelir?","Bu ilke, Türkiye'nin hem kendi ülkesinde hem de uluslararası alanda barışı ve dostluğu ön planda tuttuğunu ifade eder.",Kavramsal,63
"Türkiye, dünya barışına katkı sağlamak için hangi çalışmaları yapmıştır?","Türkiye, dünya barışına katkı sağlamak için komşularıyla iyi ilişkiler kurmuş, Balkan Antantı ve Sadabat Paktı gibi antlaşmalar yapmıştır.",Olgusal,63
Balkan Antantı ve Sadabat Paktı hangi amaçlarla yapılmıştır?,"Balkan Antantı batıdaki devletlerle, Sadabat Paktı ise doğudaki ülkelerle ortak çıkarlar doğrultusunda yapılmıştır; bölgesel işbirliğini ve güvenliği amaçlamıştır.",Nedensel,63
"Türkiye, hangi sorunları barışçıl yollarla çözmüştür?","Türkiye, Boğazlar, Irak ve Suriye sınırı, Yunanistan ile nüfus değişimi gibi sorunlarını barışçıl yollarla çözmüştür.",Olgusal,63
Türkiye'nin günümüzdeki komşularıyla ilişkileri nasıldır?,"Türkiye, günümüzde komşularıyla özellikle ticari ilişkilerini geliştirmiştir. Komşu ülkelerden çıkan petrol ve doğal gaz, boru hatlarıyla Türkiye üzerinden dünyaya pazarlanmaktadır.",Olgusal,63
Atatürk'ün gerçekçilik ilkesi dış politikada nasıl bir rol oynamıştır?,"Atatürk, dış politikada ulaşılması imkânsız hayaller peşinde koşmamış, mevcut şartların gereklerine göre hareket etmenin önemine inanmıştır. Bu, dış politikada gerçekçi bir yaklaşım sergilemenin önemini vurgular.",Kavramsal,63
Türkiye'nin tam bağımsızlık ilkesi dış politikada nasıl uygulanmıştır?,"Yeni Türk Devleti kurulduğu yıllarda millî birlik ve beraberliğe zarar veren yabancı okullarla ilgili düzenleme yapılmak istendiğinde bazı Avrupa devletleri buna karşı çıkmıştır. Ancak Türkiye, hiç kimseyi dikkate almayarak kendi çıkarlarına göre kararlar almıştır.",Olgusal,63
"Atatürk'ün ""Yurtta barış, dünyada barış"" sözü, Türk dış politikasının hangi temel özelliğiyle ilgilidir?","Bu söz, Türk dış politikasının başka devletlerle düşmanlık değil, dostluklar kurma esasına dayandığını gösterir.",Kavramsal,63
Türkiye'nin dış politikasında akılcılık ilkesi ne anlama gelir?,"Akılcılık ilkesi, dış politikada mantıklı, rasyonel ve gerçekçi kararlar almayı, duygusal veya ideolojik yaklaşımlardan kaçınmayı ifade eder.",Kavramsal,63
Türkiye'nin komşularını siyasi baskı altına alması Türk dış politikasına uygun mudur?,"Hayır, Türkiye Cumhuriyeti'nin dış politikası, komşularıyla barış içinde yaşamayı ve dostluk ilişkileri kurmayı esas alır. Komşuları siyasi baskı altına almak bu ilkelere aykırıdır.",Analitik,63
Milli dış politikamıza uygun olmayan bir düşünce örneği nedir?,"Rakip devletler arasında siyasi krizler çıkarmak, milli dış politikamıza uygun bir düşünce değildir. Milli dış politikamız kendi sınırlarımızı korumak, tam bağımsız hareket etmek ve uluslararası barışa katkı sağlamak üzerine kuruludur.",Analitik,63
Türkiye'nin dış politikadaki temel amacı nedir?,"Türkiye'nin dış politikadaki temel amacı, kendi güvenliğini sağlamak, dostluk ilişkileri kurmak, komşularıyla barış içinde yaşamak ve uluslararası alanda barışa katkıda bulunmaktır.",Özetleme,63
Türkiye'nin dış politikası hangi değerlere öncelik verir?,"Türkiye'nin dış politikası eşitlik, akılcılık, barışçılık, gerçekçilik ve tam bağımsızlık gibi değerlere öncelik verir.",Listeleme,63
Türkiye'nin komşularıyla ticaret ilişkilerini geliştirmesi ne gibi faydalar sağlamıştır?,"Türkiye'nin komşularıyla ticaret ilişkilerini geliştirmesi, ekonomik büyümeye katkıda bulunmuş ve enerji kaynaklarının (petrol ve doğal gaz) dünya pazarlarına ulaştırılmasında önemli bir rol oynamasını sağlamıştır.",Yansıtıcı,63
SSCB'nin dağılmasıyla kurulan bağımsız Türk devletleri hangileridir?,"SSCB'nin 1991'de dağılmasıyla Azerbaycan, Kazakistan, Türkmenistan, Kırgızistan ve Özbekistan gibi bağımsız Türk devletleri kurulmuştur.",Olgusal,64
Uluslararası Türk Kültür Teşkilatı'nın (TÜRKSOY) temel amacı nedir?,"TÜRKSOY'un temel amacı Türk kültürünü gelecek nesillere aktarmak, dünyaya tanıtmak ve Türk halkları arasında gönül birliğini güçlendirmektir.",Kavramsal,64
Türk Dili Konuşan Ülkeler İşbirliği Konseyi (TDİK) neyi amaçlar?,"TDİK, Türk dili konuşan ülkeler arasında dayanışmayı ve her alanda iş birliğini teşvik etmeyi, ayrıca dünya barışına katkı sağlamayı amaçlar.",Kavramsal,64
Türk İşbirliği ve Kalkınma Dairesi Başkanlığı (TİKA) hangi amaçlarla kurulmuştur?,"TİKA, Türk dilini konuşan topluluklar arasında kültürel bağları güçlendirmek ve üye ülkeler arasında işbirliği yaparak bu ülkelerin kalkınmasını sağlamak amacıyla kurulmuştur.",Kavramsal,64
Orta Asya Türk Cumhuriyetleri ile Türkiye arasındaki ilişkilerin gelişmesine zemin hazırlayan unsurlar nelerdir?,Türk devletleri ile Türkçe konuşan geniş coğrafya arasında kültürel ilişkilerin gelişmesi ve buna bağlı olarak farklı alanlarda ilişkilerin gelişmesine zemin hazırlamaktır.,Bağlamsal,64
Türkiye'nin Orta Asya Türk Cumhuriyetlerini tanıyan ilk ülke olmasının nedeni nedir?,"Türkiye'nin bu devletlerle tarihî, kültürel, dinî vb. alanlarda ortak bağlarının olması bu durumu etkilemiştir.",Nedensel,64
Orta Asya Türk Cumhuriyetleri ile Türkiye arasındaki ortak değerlerden hangisi değildir?,"Dil, tarih ve din ortak değerlerken, teknoloji bu ortak değerlerden değildir.",Analitik,64
Hangi kuruluş doğrudan Türk Dünyasına yönelik çalışma yapmak için kurulmamıştır?,"TİKA, TRT AVAZ ve TÜRKSOY Türk Dünyasına yönelik çalışma yapmak için kurulmuşken, NATO doğrudan bu amaca yönelik kurulmamıştır.",Analitik,64
1993 yılında kurulan ve Türk halkları arasında gönül birlikteliğini güçlendirmeyi amaçlayan teşkilat hangisidir?,Uluslararası Türk Kültürü Teşkilatı (TÜRKSOY) 1993 yılında kurulmuş ve Türk halkları arasında gönül birlikteliğini güçlendirmeyi amaçlamaktadır.,Olgusal,64
Üye devletlerin kalkınmalarına yardımcı olmayı amaçlayan ve 5 kıtada 170'den fazla kalkınma merkezli iş birliği çalışması yapan kuruluş hangisidir?,"TİKA, üye devletlerin kalkınmalarına yardımcı olmayı amaçlar ve günümüzde 5 kıtada 170’den fazla kalkınma merkezli iş birliği çalışmaları yapmaktadır.",Olgusal,64
Türkiye'nin 1991'de SSCB'nin dağılmasından sonra Orta Asya Türk Cumhuriyetleri'nde büyükelçilik açmasının sonuçları neler olmuştur?,"Bu durum, Türkiye'nin bölgedeki etkisini artırmış ve bu ülkelerle olan ilişkilerin gelişmesine katkı sağlamıştır.",Yansıtıcı,64
TÜRKSOY'un Türk kültürü için önemi nedir?,"TÜRKSOY, Türk kültürünün korunması, yaygınlaştırılması ve gelecek nesillere aktarılması konusunda kritik bir rol oynamaktadır.",Kavramsal,64
TİKA'nın kalkınma projeleri hangi alanlarda yoğunlaşmaktadır?,"TİKA'nın kalkınma projeleri ekonomik, ticari, sosyal, kültürel ve eğitim alanlarında yoğunlaşmaktadır.",Olgusal,64
TDİK'in dünya barışına katkısı nasıl sağlanmaktadır?,"TDİK, Türk dili konuşan ülkeler arasındaki iş birliğini teşvik ederek ve bölgesel istikrarı destekleyerek dünya barışına katkıda bulunmaktadır.",Yöntemsel,64
Türkiye'nin Orta Asya politikası neden önemlidir?,"Türkiye'nin Orta Asya politikası, bölgedeki kültürel ve ekonomik bağları güçlendirmek, istikrarı teşvik etmek ve Türkiye'nin uluslararası rolünü artırmak açısından önemlidir.",Kavramsal,64
Uluslararası ilişkilerde ticari faaliyetlerin önemi nedir?,Uluslararası ilişkilerde ticari faaliyetler çok önemli bir yere sahiptir. Ticari ilişkileri gelişen ülkelerin siyasi vb. alanlardaki ilişkileri de gelişmiştir.,Olgusal,65
Türkiye'nin komşu ülkelerle ticari ilişkileri hangi alanlardaki ilişkilerini geliştirmektedir?,Türkiye'nin hem komşu ülkelerle hem de diğer ülkelerle yaptığı ticari ilişkiler diğer alanlardaki ilişkileri de geliştirmektedir.,Olgusal,65
Türkiye'nin komşuları nelerdir?,"Türkiye'nin komşuları: Bulgaristan, Yunanistan, Suriye, Irak, İran, Azerbaycan, Ermenistan ve Gürcistan'dır.",Listeleme,65
